ANO,UFCOD,IDADE,SEXO,POPULACAO
2000,16,A1010,F,6200
2000,16,A1111,F,6079
2000,16,A1212,F,6000
2000,16,A1313,F,5950
2000,16,A1414,F,5906
2000,16,A1515,F,5852
2000,16,A1616,F,5780
2000,16,A1717,F,5674
2000,16,A1818,F,5572
2000,16,A1919,F,5474
2000,16,A2020,F,5362
2000,16,A2121,F,5210
2000,16,A2222,F,5048
2000,16,A2323,F,4863
2000,16,A2424,F,4674
2000,16,A2525,F,4480
2000,16,A2626,F,4311
2000,16,A2727,F,4148
2000,16,A2828,F,4007
2000,16,A2929,F,3857
2000,16,A3030,F,3713
2000,16,A3131,F,3564
2000,16,A3232,F,3427
2000,16,A3333,F,3273
2000,16,A3434,F,3128
2000,16,A3535,F,2988
2000,16,A3636,F,2861
2000,16,A3737,F,2748
2000,16,A3838,F,2597
2000,16,A3939,F,2490
2000,16,A4040,F,2386
2000,16,A4141,F,2285
2000,16,A4242,F,2173
2000,16,A4343,F,2050
2000,16,A4444,F,1932
2000,16,A4545,F,1817
2000,16,A4646,F,1708
2000,16,A4747,F,1594
2000,16,A4848,F,1492
2000,16,A4949,F,1382
2000,16,A5050,F,1290
2000,16,A5151,F,1197
2000,16,A5252,F,1120
2000,16,A5353,F,1064
2000,16,A5454,F,1016
2000,16,A5555,F,986
2000,16,A5656,F,943
2000,16,A5757,F,904
2000,16,A5858,F,862
2000,16,A5959,F,816
2000,16,A6060,F,772
2000,16,A6161,F,728
2000,16,A6262,F,697
2000,16,A6363,F,656
2000,16,A6464,F,624
2000,16,A6565,F,600
2000,16,A6666,F,560
2000,16,A6767,F,537
2000,16,A6868,F,499
2000,16,A6969,F,460
2000,16,A7070,F,424
2000,16,A7171,F,388
2000,16,A7272,F,362
2000,16,A7373,F,336
2000,16,A7474,F,316
2000,16,A7575,F,297
2000,16,A7676,F,279
2000,16,A7777,F,267
2000,16,A7878,F,260
2000,16,A7979,F,258
2000,16,A8080,F,256
2000,16,A8181,F,252
2000,16,A8282,F,244
2000,16,A8383,F,232
2000,16,A8484,F,215
2000,16,A8585,F,193
2000,16,A8686,F,166
2000,16,A8787,F,136
2000,16,A8888,F,103
2000,16,A8989,F,67
2000,16,A9090,F,558
2000,17,A0000,M,15027
2000,17,A0101,M,14974
2000,17,A0202,M,14918
2000,17,A0303,M,14834
2000,17,A0404,M,14727
2000,17,A0505,M,14578
2000,17,A0606,M,14402
2000,17,A0707,M,14214
2000,17,A0808,M,13992
2000,17,A0909,M,13773
2000,17,A1010,M,13645
2000,17,A1111,M,13612
2000,17,A1212,M,13634
2000,17,A1313,M,13676
2000,17,A1414,M,13682
2000,17,A1515,M,13639
2000,17,A1616,M,13506
2000,17,A1717,M,13292
2000,17,A1818,M,13060
2000,17,A1919,M,12809
2000,17,A2020,M,12478
2000,17,A2121,M,12084
2000,17,A2222,M,11641
2000,17,A2323,M,11174
2000,17,A2424,M,10741
2000,17,A2525,M,10336
2000,17,A2626,M,10006
2000,17,A2727,M,9717
2000,17,A2828,M,9427
2000,17,A2929,M,9141
2000,17,A3030,M,8878
2000,17,A3131,M,8664
2000,17,A3232,M,8460
2000,17,A3333,M,8289
2000,17,A3434,M,8110
2000,17,A3535,M,7911
2000,17,A3636,M,7685
2000,17,A3737,M,7438
2000,17,A3838,M,7227
2000,17,A3939,M,6979
2000,17,A4040,M,6720
2000,17,A4141,M,6472
2000,17,A4242,M,6244
2000,17,A4343,M,6046
2000,17,A4444,M,5870
2000,17,A4545,M,5702
2000,17,A4646,M,5531
2000,17,A4747,M,5351
2000,17,A4848,M,5154
2000,17,A4949,M,4947
2000,17,A5050,M,4738
2000,17,A5151,M,4540
2000,17,A5252,M,4334
2000,17,A5353,M,4140
2000,17,A5454,M,3953
2000,17,A5555,M,3768
2000,17,A5656,M,3598
2000,17,A5757,M,3443
2000,17,A5858,M,3320
2000,17,A5959,M,3209
2000,17,A6060,M,3112
2000,17,A6161,M,3012
2000,17,A6262,M,2894
2000,17,A6363,M,2765
2000,17,A6464,M,2614
2000,17,A6565,M,2464
2000,17,A6666,M,2326
2000,17,A6767,M,2188
2000,17,A6868,M,2063
2000,17,A6969,M,1944
2000,17,A7070,M,1833
2000,17,A7171,M,1723
2000,17,A7272,M,1618
2000,17,A7373,M,1514
2000,17,A7474,M,1404
2000,17,A7575,M,1290
2000,17,A7676,M,1187
2000,17,A7777,M,1091
2000,17,A7878,M,1002
2000,17,A7979,M,921
2000,17,A8080,M,843
2000,17,A8181,M,767
2000,17,A8282,M,693
2000,17,A8383,M,618
2000,17,A8484,M,544
2000,17,A8585,M,472
2000,17,A8686,M,402
2000,17,A8787,M,336
2000,17,A8888,M,274
2000,17,A8989,M,218
2000,17,A9090,M,756
2000,17,A0000,F,14533
2000,17,A0101,F,14508
2000,17,A0202,F,14460
2000,17,A0303,F,14414
2000,17,A0404,F,14342
2000,17,A0505,F,14234
2000,17,A0606,F,14104
2000,17,A0707,F,13954
2000,17,A0808,F,13782
2000,17,A0909,F,13638
2000,17,A1010,F,13550
2000,17,A1111,F,13530
2000,17,A1212,F,13541
2000,17,A1313,F,13536
2000,17,A1414,F,13486
2000,17,A1515,F,13378
2000,17,A1616,F,13224
2000,17,A1717,F,13013
2000,17,A1818,F,12806
2000,17,A1919,F,12585
2000,17,A2020,F,12294
2000,17,A2121,F,11906
2000,17,A2222,F,11466
2000,17,A2323,F,10991
2000,17,A2424,F,10556
2000,17,A2525,F,10144
2000,17,A2626,F,9797
2000,17,A2727,F,9504
2000,17,A2828,F,9208
2000,17,A2929,F,8916
2000,17,A3030,F,8672
2000,17,A3131,F,8467
2000,17,A3232,F,8289
2000,17,A3333,F,8127
2000,17,A3434,F,7956
2000,17,A3535,F,7761
2000,17,A3636,F,7508
2000,17,A3737,F,7228
2000,17,A3838,F,6940
2000,17,A3939,F,6690
2000,17,A4040,F,6448
2000,17,A4141,F,6195
2000,17,A4242,F,5954
2000,17,A4343,F,5722
2000,17,A4444,F,5493
2000,17,A4545,F,5285
2000,17,A4646,F,5069
2000,17,A4747,F,4846
2000,17,A4848,F,4618
2000,17,A4949,F,4380
2000,17,A5050,F,4138
2000,17,A5151,F,3910
2000,17,A5252,F,3694
2000,17,A5353,F,3506
2000,17,A5454,F,3336
2000,17,A5555,F,3177
2000,17,A5656,F,3016
2000,17,A5757,F,2885
2000,17,A5858,F,2787
2000,17,A5959,F,2700
2000,17,A6060,F,2631
2000,17,A6161,F,2556
2000,17,A6262,F,2470
2000,17,A6363,F,2365
2000,17,A6464,F,2226
2000,17,A6565,F,2099
2000,17,A6666,F,1966
2000,17,A6767,F,1840
2000,17,A6868,F,1732
2000,17,A6969,F,1622
2000,17,A7070,F,1527
2000,17,A7171,F,1442
2000,17,A7272,F,1350
2000,17,A7373,F,1269
2000,17,A7474,F,1182
2000,17,A7575,F,1108
2000,17,A7676,F,1035
2000,17,A7777,F,968
2000,17,A7878,F,908
2000,17,A7979,F,853
2000,17,A8080,F,799
2000,17,A8181,F,746
2000,17,A8282,F,689
2000,17,A8383,F,628
2000,17,A8484,F,563
2000,17,A8585,F,495
2000,17,A8686,F,422
2000,17,A8787,F,347
2000,17,A8888,F,269
2000,17,A8989,F,187
2000,17,A9090,F,945
2000,21,A0000,M,76261
2000,21,A0101,M,74964
2000,21,A0202,M,74267
2000,21,A0303,M,73556
2000,21,A0404,M,72895
2000,21,A0505,M,72464
2000,21,A0606,M,72368
2000,21,A0707,M,72535
2000,21,A0808,M,72675
2000,21,A0909,M,72744
2000,21,A1010,M,73000
2000,21,A1111,M,73461
2000,21,A1212,M,73982
2000,21,A1313,M,74428
2000,21,A1414,M,74530
2000,21,A1515,M,74015
2000,21,A1616,M,72704
2000,21,A1717,M,70706
2000,21,A1818,M,68422
2000,21,A1919,M,65951
2000,21,A2020,M,63058
2000,21,A2121,M,59811
2000,21,A2222,M,56396
2000,21,A2323,M,52902
2000,21,A2424,M,49616
2000,21,A2525,M,46821
2000,21,A2626,M,44701
2000,21,A2727,M,43122
2000,21,A2828,M,41780
2000,21,A2929,M,40502
2000,21,A3030,M,39342
2000,21,A3131,M,38216
2000,21,A3232,M,37115
2000,21,A3333,M,36074
2000,21,A3434,M,35111
2000,21,A3535,M,34106
2000,21,A3636,M,33060
2000,21,A3737,M,32010
2000,21,A3838,M,30997
2000,21,A3939,M,30014
2000,21,A4040,M,29034
2000,21,A4141,M,28092
2000,21,A4242,M,27191
2000,21,A4343,M,26350
2000,21,A4444,M,25554
2000,21,A4545,M,24794
2000,21,A4646,M,24044
2000,21,A4747,M,23266
2000,21,A4848,M,22451
2000,21,A4949,M,21616
2000,21,A5050,M,20780
2000,21,A5151,M,19968
2000,21,A5252,M,19185
2000,21,A5353,M,18458
2000,21,A5454,M,17769
2000,21,A5555,M,17122
2000,21,A5656,M,16508
2000,21,A5757,M,15956
2000,21,A5858,M,15470
2000,21,A5959,M,15016
2000,21,A6060,M,14585
2000,21,A6161,M,14134
2000,21,A6262,M,13604
2000,21,A6363,M,12996
2000,21,A6464,M,12340
2000,21,A6565,M,11666
2000,21,A6666,M,11013
2000,21,A6767,M,10375
2000,21,A6868,M,9743
2000,21,A6969,M,9134
2000,21,A7070,M,8536
2000,21,A7171,M,7960
2000,21,A7272,M,7410
2000,21,A7373,M,6896
2000,21,A7474,M,6430
2000,21,A7575,M,6122
2000,21,A7676,M,5742
2000,21,A7777,M,5388
2000,21,A7878,M,5059
2000,21,A7979,M,4746
2000,21,A8080,M,4436
2000,21,A8181,M,4119
2000,21,A8282,M,3786
2000,21,A8383,M,3429
2000,21,A8484,M,3046
2000,21,A8585,M,2633
2000,21,A8686,M,2186
2000,21,A8787,M,1705
2000,21,A8888,M,1186
2000,21,A8989,M,626
2000,21,A9090,M,4228
2000,21,A0000,F,74429
2000,21,A0101,F,73727
2000,21,A0202,F,73380
2000,21,A0303,F,73057
2000,21,A0404,F,72753
2000,21,A0505,F,72652
2000,21,A0606,F,72756
2000,21,A0707,F,73010
2000,21,A0808,F,73139
2000,21,A0909,F,73182
2000,21,A1010,F,73330
2000,21,A1111,F,73641
2000,21,A1212,F,73981
2000,21,A1313,F,74220
2000,21,A1414,F,74090
2000,21,A1515,F,73324
2000,21,A1616,F,71785
2000,21,A1717,F,69609
2000,21,A1818,F,67213
2000,21,A1919,F,64691
2000,21,A2020,F,61836
2000,21,A2121,F,58672
2000,21,A2222,F,55384
2000,21,A2323,F,52060
2000,21,A2424,F,48969
2000,21,A2525,F,46391
2000,21,A2626,F,44464
2000,21,A2727,F,43074
2000,21,A2828,F,41884
2000,21,A2929,F,40738
2000,21,A3030,F,39795
2000,21,A3131,F,39030
2000,21,A3232,F,38392
2000,21,A3333,F,37872
2000,21,A3434,F,37339
2000,21,A3535,F,36609
2000,21,A3636,F,35561
2000,21,A3737,F,34300
2000,21,A3838,F,33006
2000,21,A3939,F,31836
2000,21,A4040,F,30624
2000,21,A4141,F,29462
2000,21,A4242,F,28416
2000,21,A4343,F,27535
2000,21,A4444,F,26766
2000,21,A4545,F,26045
2000,21,A4646,F,25273
2000,21,A4747,F,24392
2000,21,A4848,F,23366
2000,21,A4949,F,22252
2000,21,A5050,F,21120
2000,21,A5151,F,20060
2000,21,A5252,F,19098
2000,21,A5353,F,18266
2000,21,A5454,F,17558
2000,21,A5555,F,16878
2000,21,A5656,F,16224
2000,21,A5757,F,15674
2000,21,A5858,F,15212
2000,21,A5959,F,14810
2000,21,A6060,F,14436
2000,21,A6161,F,14029
2000,21,A6262,F,13502
2000,21,A6363,F,12834
2000,21,A6464,F,12049
2000,21,A6565,F,11258
2000,21,A6666,F,10526
2000,21,A6767,F,9842
2000,21,A6868,F,9260
2000,21,A6969,F,8742
2000,21,A7070,F,8270
2000,21,A7171,F,7821
2000,21,A7272,F,7380
2000,21,A7373,F,6945
2000,21,A7474,F,6525
2000,21,A7575,F,6223
2000,21,A7676,F,5882
2000,21,A7777,F,5570
2000,21,A7878,F,5288
2000,21,A7979,F,5023
2000,21,A8080,F,4759
2000,21,A8181,F,4480
2000,21,A8282,F,4176
2000,21,A8383,F,3840
2000,21,A8484,F,3469
2000,21,A8585,F,3060
2000,21,A8686,F,2615
2000,21,A8787,F,2130
2000,21,A8888,F,1607
2000,21,A8989,F,1043
2000,21,A9090,F,6131
2000,22,A0000,M,32440
2000,22,A0101,M,32064
2000,22,A0202,M,31747
2000,22,A0303,M,31407
2000,22,A0404,M,31146
2000,22,A0505,M,31076
2000,22,A0606,M,31259
2000,22,A0707,M,31635
2000,22,A0808,M,32030
2000,22,A0909,M,32423
2000,22,A1010,M,32894
2000,22,A1111,M,33440
2000,22,A1212,M,33988
2000,22,A1313,M,34509
2000,22,A1414,M,34848
2000,22,A1515,M,34929
2000,22,A1616,M,34622
2000,22,A1717,M,33957
2000,22,A1818,M,33080
2000,22,A1919,M,32040
2000,22,A2020,M,30752
2000,22,A2121,M,29315
2000,22,A2222,M,27826
2000,22,A2323,M,26372
2000,22,A2424,M,25024
2000,22,A2525,M,23856
2000,22,A2626,M,22884
2000,22,A2727,M,22102
2000,22,A2828,M,21372
2000,22,A2929,M,20703
2000,22,A3030,M,20192
2000,22,A3131,M,19839
2000,22,A3232,M,19605
2000,22,A3333,M,19416
2000,22,A3434,M,19206
2000,22,A3535,M,18846
2000,22,A3636,M,18292
2000,22,A3737,M,17617
2000,22,A3838,M,16936
2000,22,A3939,M,16320
2000,22,A4040,M,15680
2000,22,A4141,M,15078
2000,22,A4242,M,14537
2000,22,A4343,M,14076
2000,22,A4444,M,13680
2000,22,A4545,M,13296
2000,22,A4646,M,12894
2000,22,A4747,M,12514
2000,22,A4848,M,12143
2000,22,A4949,M,11780
2000,22,A5050,M,11434
2000,22,A5151,M,11090
2000,22,A5252,M,10716
2000,22,A5353,M,10304
2000,22,A5454,M,9868
2000,22,A5555,M,9435
2000,22,A5656,M,9030
2000,22,A5757,M,8690
2000,22,A5858,M,8417
2000,22,A5959,M,8192
2000,22,A6060,M,7980
2000,22,A6161,M,7728
2000,22,A6262,M,7430
2000,22,A6363,M,7072
2000,22,A6464,M,6679
2000,22,A6565,M,6279
2000,22,A6666,M,5907
2000,22,A6767,M,5582
2000,22,A6868,M,5314
2000,22,A6969,M,5102
2000,22,A7070,M,4914
2000,22,A7171,M,4732
2000,22,A7272,M,4534
2000,22,A7373,M,4324
2000,22,A7474,M,4073
2000,22,A7575,M,3780
2000,22,A7676,M,3530
2000,22,A7777,M,3269
2000,22,A7878,M,2996
2000,22,A7979,M,2716
2000,22,A8080,M,2440
2000,22,A8181,M,2172
2000,22,A8282,M,1921
2000,22,A8383,M,1689
2000,22,A8484,M,1476
2000,22,A8585,M,1281
2000,22,A8686,M,1105
2000,22,A8787,M,945
2000,22,A8888,M,801
2000,22,A8989,M,672
2000,22,A9090,M,2334
2000,22,A0000,F,31112
2000,22,A0101,F,30958
2000,22,A0202,F,30885
2000,22,A0303,F,30838
2000,22,A0404,F,30845
2000,22,A0505,F,30990
2000,22,A0606,F,31336
2000,22,A0707,F,31816
2000,22,A0808,F,32270
2000,22,A0909,F,32672
2000,22,A1010,F,33104
2000,22,A1111,F,33577
2000,22,A1212,F,34016
2000,22,A1313,F,34391
2000,22,A1414,F,34616
2000,22,A1515,F,34576
2000,22,A1616,F,34207
2000,22,A1717,F,33546
2000,22,A1818,F,32735
2000,22,A1919,F,31812
2000,22,A2020,F,30672
2000,22,A2121,F,29350
2000,22,A2222,F,27956
2000,22,A2323,F,26540
2000,22,A2424,F,25244
2000,22,A2525,F,24132
2000,22,A2626,F,23276
2000,22,A2727,F,22592
2000,22,A2828,F,21958
2000,22,A2929,F,21360
2000,22,A3030,F,20934
2000,22,A3131,F,20718
2000,22,A3232,F,20633
2000,22,A3333,F,20632
2000,22,A3434,F,20596
2000,22,A3535,F,20351
2000,22,A3636,F,19838
2000,22,A3737,F,19114
2000,22,A3838,F,18394
2000,22,A3939,F,17720
2000,22,A4040,F,17005
2000,22,A4141,F,16321
2000,22,A4242,F,15708
2000,22,A4343,F,15228
2000,22,A4444,F,14828
2000,22,A4545,F,14472
2000,22,A4646,F,14081
2000,22,A4747,F,13690
2000,22,A4848,F,13274
2000,22,A4949,F,12829
2000,22,A5050,F,12397
2000,22,A5151,F,11970
2000,22,A5252,F,11506
2000,22,A5353,F,11002
2000,22,A5454,F,10480
2000,22,A5555,F,9946
2000,22,A5656,F,9448
2000,22,A5757,F,9050
2000,22,A5858,F,8772
2000,22,A5959,F,8568
2000,22,A6060,F,8402
2000,22,A6161,F,8208
2000,22,A6262,F,7958
2000,22,A6363,F,7630
2000,22,A6464,F,7234
2000,22,A6565,F,6828
2000,22,A6666,F,6452
2000,22,A6767,F,6110
2000,22,A6868,F,5820
2000,22,A6969,F,5570
2000,22,A7070,F,5345
2000,22,A7171,F,5128
2000,22,A7272,F,4900
2000,22,A7373,F,4652
2000,22,A7474,F,4373
2000,22,A7575,F,4025
2000,22,A7676,F,3736
2000,22,A7777,F,3458
2000,22,A7878,F,3199
2000,22,A7979,F,2954
2000,22,A8080,F,2717
2000,22,A8181,F,2482
2000,22,A8282,F,2247
2000,22,A8383,F,2012
2000,22,A8484,F,1779
2000,22,A8585,F,1552
2000,22,A8686,F,1335
2000,22,A8787,F,1132
2000,22,A8888,F,947
2000,22,A8989,F,784
2000,22,A9090,F,2856
2000,23,A0000,M,83513
2000,23,A0101,M,84338
2000,23,A0202,M,85046
2000,23,A0303,M,85720
2000,23,A0404,M,86316
2000,23,A0505,M,86708
2000,23,A0606,M,86880
2000,23,A0707,M,86900
2000,23,A0808,M,86687
2000,23,A0909,M,86411
2000,23,A1010,M,86202
2000,23,A1111,M,86182
2000,23,A1212,M,86152
2000,23,A1313,M,86014
2000,23,A1414,M,85556
2000,23,A1515,M,84685
2000,23,A1616,M,83269
2000,23,A1717,M,81382
2000,23,A1818,M,79262
2000,23,A1919,M,76970
2000,23,A2020,M,74366
2000,23,A2121,M,71494
2000,23,A2222,M,68544
2000,23,A2323,M,65596
2000,23,A2424,M,62898
2000,23,A2525,M,60667
2000,23,A2626,M,59028
2000,23,A2727,M,57858
2000,23,A2828,M,56832
2000,23,A2929,M,55832
2000,23,A3030,M,55018
2000,23,A3131,M,54354
2000,23,A3232,M,53760
2000,23,A3333,M,53269
2000,23,A3434,M,52670
2000,23,A3535,M,51670
2000,23,A3636,M,50126
2000,23,A3737,M,48146
2000,23,A3838,M,46690
2000,23,A3939,M,44394
2000,23,A4040,M,41956
2000,23,A4141,M,39659
2000,23,A4242,M,37678
2000,23,A4343,M,36178
2000,23,A4444,M,35036
2000,23,A4545,M,33980
2000,23,A4646,M,32880
2000,23,A4747,M,31898
2000,23,A4848,M,31009
2000,23,A4949,M,30200
2000,23,A5050,M,29484
2000,23,A5151,M,28780
2000,23,A5252,M,27884
2000,23,A5353,M,26714
2000,23,A5454,M,25368
2000,23,A5555,M,23966
2000,23,A5656,M,22698
2000,23,A5757,M,21739
2000,23,A5858,M,21166
2000,23,A5959,M,20866
2000,23,A6060,M,20668
2000,23,A6161,M,20344
2000,23,A6262,M,19762
2000,23,A6363,M,18804
2000,23,A6464,M,17591
2000,23,A6565,M,16290
2000,23,A6666,M,15120
2000,23,A6767,M,14185
2000,23,A6868,M,13561
2000,23,A6969,M,13218
2000,23,A7070,M,13025
2000,23,A7171,M,12852
2000,23,A7272,M,12593
2000,23,A7373,M,12191
2000,23,A7474,M,11623
2000,23,A7575,M,10839
2000,23,A7676,M,10233
2000,23,A7777,M,9546
2000,23,A7878,M,8758
2000,23,A7979,M,7905
2000,23,A8080,M,7040
2000,23,A8181,M,6205
2000,23,A8282,M,5436
2000,23,A8383,M,4746
2000,23,A8484,M,4135
2000,23,A8585,M,3597
2000,23,A8686,M,3120
2000,23,A8787,M,2698
2000,23,A8888,M,2321
2000,23,A8989,M,1978
2000,23,A9090,M,7158
2000,23,A0000,F,80527
2000,23,A0101,F,81782
2000,23,A0202,F,83022
2000,23,A0303,F,84290
2000,23,A0404,F,85469
2000,23,A0505,F,86372
2000,23,A0606,F,86928
2000,23,A0707,F,87205
2000,23,A0808,F,87207
2000,23,A0909,F,87056
2000,23,A1010,F,86894
2000,23,A1111,F,86768
2000,23,A1212,F,86642
2000,23,A1313,F,86384
2000,23,A1414,F,85838
2000,23,A1515,F,84980
2000,23,A1616,F,83753
2000,23,A1717,F,82171
2000,23,A1818,F,80442
2000,23,A1919,F,78568
2000,23,A2020,F,76366
2000,23,A2121,F,73858
2000,23,A2222,F,71186
2000,23,A2323,F,68468
2000,23,A2424,F,65939
2000,23,A2525,F,63851
2000,23,A2626,F,62346
2000,23,A2727,F,61280
2000,23,A2828,F,60331
2000,23,A2929,F,59379
2000,23,A3030,F,58633
2000,23,A3131,F,58084
2000,23,A3232,F,57616
2000,23,A3333,F,57290
2000,23,A3434,F,56840
2000,23,A3535,F,55876
2000,23,A3636,F,54224
2000,23,A3737,F,52063
2000,23,A3838,F,50427
2000,23,A3939,F,48040
2000,23,A4040,F,45456
2000,23,A4141,F,43018
2000,23,A4242,F,40992
2000,23,A4343,F,39568
2000,23,A4444,F,38608
2000,23,A4545,F,37778
2000,23,A4646,F,36874
2000,23,A4747,F,35956
2000,23,A4848,F,34972
2000,23,A4949,F,33918
2000,23,A5050,F,32937
2000,23,A5151,F,31996
2000,23,A5252,F,30890
2000,23,A5353,F,29568
2000,23,A5454,F,28133
2000,23,A5555,F,26640
2000,23,A5656,F,25292
2000,23,A5757,F,24305
2000,23,A5858,F,23781
2000,23,A5959,F,23568
2000,23,A6060,F,23476
2000,23,A6161,F,23233
2000,23,A6262,F,22666
2000,23,A6363,F,21664
2000,23,A6464,F,20354
2000,23,A6565,F,18955
2000,23,A6666,F,17693
2000,23,A6767,F,16662
2000,23,A6868,F,15959
2000,23,A6969,F,15526
2000,23,A7070,F,15230
2000,23,A7171,F,14946
2000,23,A7272,F,14550
2000,23,A7373,F,13983
2000,23,A7474,F,13250
2000,23,A7575,F,12211
2000,23,A7676,F,11407
2000,23,A7777,F,10578
2000,23,A7878,F,9731
2000,23,A7979,F,8878
2000,23,A8080,F,8032
2000,23,A8181,F,7207
2000,23,A8282,F,6415
2000,23,A8383,F,5664
2000,23,A8484,F,4964
2000,23,A8585,F,4321
2000,23,A8686,F,3740
2000,23,A8787,F,3230
2000,23,A8888,F,2798
2000,23,A8989,F,2450
2000,23,A9090,F,9094
2000,24,A0000,M,29989
2000,24,A0101,M,30036
2000,24,A0202,M,30054
2000,24,A0303,M,30042
2000,24,A0404,M,30016
2000,24,A0505,M,30002
2000,24,A0606,M,30017
2000,24,A0707,M,30078
2000,24,A0808,M,30076
2000,24,A0909,M,30048
2000,24,A1010,M,30119
2000,24,A1111,M,30307
2000,24,A1212,M,30578
2000,24,A1313,M,30886
2000,24,A1414,M,31100
2000,24,A1515,M,31095
2000,24,A1616,M,30814
2000,24,A1717,M,30277
2000,24,A1818,M,29644
2000,24,A1919,M,28949
2000,24,A2020,M,28108
2000,24,A2121,M,27128
2000,24,A2222,M,26064
2000,24,A2323,M,24961
2000,24,A2424,M,23936
2000,24,A2525,M,23092
2000,24,A2626,M,22504
2000,24,A2727,M,22104
2000,24,A2828,M,21742
2000,24,A2929,M,21385
2000,24,A3030,M,21098
2000,24,A3131,M,20886
2000,24,A3232,M,20716
2000,24,A3333,M,20580
2000,24,A3434,M,20380
2000,24,A3535,M,20038
2000,24,A3636,M,19466
2000,24,A3737,M,18718
2000,24,A3838,M,18171
2000,24,A3939,M,17278
2000,24,A4040,M,16338
2000,24,A4141,M,15448
2000,24,A4242,M,14618
2000,24,A4343,M,13904
2000,24,A4444,M,13278
2000,24,A4545,M,12663
2000,24,A4646,M,12067
2000,24,A4747,M,11606
2000,24,A4848,M,11310
2000,24,A4949,M,11126
2000,24,A5050,M,11012
2000,24,A5151,M,10862
2000,24,A5252,M,10594
2000,24,A5353,M,10143
2000,24,A5454,M,9578
2000,24,A5555,M,8972
2000,24,A5656,M,8428
2000,24,A5757,M,8000
2000,24,A5858,M,7732
2000,24,A5959,M,7579
2000,24,A6060,M,7467
2000,24,A6161,M,7313
2000,24,A6262,M,7057
2000,24,A6363,M,6676
2000,24,A6464,M,6198
2000,24,A6565,M,5704
2000,24,A6666,M,5260
2000,24,A6767,M,4929
2000,24,A6868,M,4734
2000,24,A6969,M,4670
2000,24,A7070,M,4666
2000,24,A7171,M,4672
2000,24,A7272,M,4646
2000,24,A7373,M,4563
2000,24,A7474,M,4400
2000,24,A7575,M,4180
2000,24,A7676,M,4013
2000,24,A7777,M,3814
2000,24,A7878,M,3575
2000,24,A7979,M,3306
2000,24,A8080,M,3023
2000,24,A8181,M,2738
2000,24,A8282,M,2462
2000,24,A8383,M,2197
2000,24,A8484,M,1941
2000,24,A8585,M,1693
2000,24,A8686,M,1446
2000,24,A8787,M,1197
2000,24,A8888,M,942
2000,24,A8989,M,676
2000,24,A9090,M,2831
2000,24,A0000,F,28906
2000,24,A0101,F,29088
2000,24,A0202,F,29256
2000,24,A0303,F,29414
2000,24,A0404,F,29546
2000,24,A0505,F,29694
2000,24,A0606,F,29854
2000,24,A0707,F,30011
2000,24,A0808,F,30109
2000,24,A0909,F,30182
2000,24,A1010,F,30320
2000,24,A1111,F,30542
2000,24,A1212,F,30790
2000,24,A1313,F,31040
2000,24,A1414,F,31184
2000,24,A1515,F,31142
2000,24,A1616,F,30842
2000,24,A1717,F,30338
2000,24,A1818,F,29757
2000,24,A1919,F,29164
2000,24,A2020,F,28422
2000,24,A2121,F,27560
2000,24,A2222,F,26628
2000,24,A2323,F,25628
2000,24,A2424,F,24676
2000,24,A2525,F,23919
2000,24,A2626,F,23404
2000,24,A2727,F,23074
2000,24,A2828,F,22778
2000,24,A2929,F,22451
2000,24,A3030,F,22240
2000,24,A3131,F,22116
2000,24,A3232,F,22044
2000,24,A3333,F,22030
2000,24,A3434,F,21951
2000,24,A3535,F,21646
2000,24,A3636,F,21029
2000,24,A3737,F,20188
2000,24,A3838,F,19621
2000,24,A3939,F,18653
2000,24,A4040,F,17616
2000,24,A4141,F,16632
2000,24,A4242,F,15771
2000,24,A4343,F,15101
2000,24,A4444,F,14579
2000,24,A4545,F,14074
2000,24,A4646,F,13566
2000,24,A4747,F,13156
2000,24,A4848,F,12853
2000,24,A4949,F,12613
2000,24,A5050,F,12442
2000,24,A5151,F,12256
2000,24,A5252,F,11928
2000,24,A5353,F,11426
2000,24,A5454,F,10790
2000,24,A5555,F,10104
2000,24,A5656,F,9505
2000,24,A5757,F,9046
2000,24,A5858,F,8792
2000,24,A5959,F,8670
2000,24,A6060,F,8616
2000,24,A6161,F,8503
2000,24,A6262,F,8279
2000,24,A6363,F,7900
2000,24,A6464,F,7408
2000,24,A6565,F,6888
2000,24,A6666,F,6418
2000,24,A6767,F,6045
2000,24,A6868,F,5807
2000,24,A6969,F,5685
2000,24,A7070,F,5618
2000,24,A7171,F,5555
2000,24,A7272,F,5455
2000,24,A7373,F,5283
2000,24,A7474,F,5045
2000,24,A7575,F,4699
2000,24,A7676,F,4434
2000,24,A7777,F,4165
2000,24,A7878,F,3894
2000,24,A7979,F,3621
2000,24,A8080,F,3345
2000,24,A8181,F,3064
2000,24,A8282,F,2779
2000,24,A8383,F,2492
2000,24,A8484,F,2204
2000,24,A8585,F,1919
2000,24,A8686,F,1639
2000,24,A8787,F,1367
2000,24,A8888,F,1107
2000,24,A8989,F,862
2000,24,A9090,F,3281
2000,25,A0000,M,36239
2000,25,A0101,M,35950
2000,25,A0202,M,35876
2000,25,A0303,M,35808
2000,25,A0404,M,35809
2000,25,A0505,M,35896
2000,25,A0606,M,36094
2000,25,A0707,M,36394
2000,25,A0808,M,36658
2000,25,A0909,M,36863
2000,25,A1010,M,37146
2000,25,A1111,M,37507
