ANO,UFCOD,IDADE,SEXO,POPULACAO
2002,16,A0909,F,6984
2002,16,A1010,F,6755
2002,16,A1111,F,6519
2002,16,A1212,F,6346
2002,16,A1313,F,6259
2002,16,A1414,F,6210
2002,16,A1515,F,6192
2002,16,A1616,F,6164
2002,16,A1717,F,6116
2002,16,A1818,F,6044
2002,16,A1919,F,5938
2002,16,A2020,F,5834
2002,16,A2121,F,5729
2002,16,A2222,F,5608
2002,16,A2323,F,5443
2002,16,A2424,F,5266
2002,16,A2525,F,5066
2002,16,A2626,F,4863
2002,16,A2727,F,4660
2002,16,A2828,F,4483
2002,16,A2929,F,4310
2002,16,A3030,F,4159
2002,16,A3131,F,3999
2002,16,A3232,F,3844
2002,16,A3333,F,3684
2002,16,A3434,F,3536
2002,16,A3535,F,3372
2002,16,A3636,F,3216
2002,16,A3737,F,3067
2002,16,A3838,F,2927
2002,16,A3939,F,2802
2002,16,A4040,F,2640
2002,16,A4141,F,2526
2002,16,A4242,F,2419
2002,16,A4343,F,2317
2002,16,A4444,F,2204
2002,16,A4545,F,2078
2002,16,A4646,F,1959
2002,16,A4747,F,1840
2002,16,A4848,F,1727
2002,16,A4949,F,1612
2002,16,A5050,F,1507
2002,16,A5151,F,1396
2002,16,A5252,F,1301
2002,16,A5353,F,1205
2002,16,A5454,F,1125
2002,16,A5555,F,1065
2002,16,A5656,F,1018
2002,16,A5757,F,984
2002,16,A5858,F,941
2002,16,A5959,F,900
2002,16,A6060,F,858
2002,16,A6161,F,811
2002,16,A6262,F,762
2002,16,A6363,F,718
2002,16,A6464,F,684
2002,16,A6565,F,641
2002,16,A6666,F,606
2002,16,A6767,F,580
2002,16,A6868,F,543
2002,16,A6969,F,520
2002,16,A7070,F,480
2002,16,A7171,F,444
2002,16,A7272,F,409
2002,16,A7373,F,373
2002,16,A7474,F,346
2002,16,A7575,F,320
2002,16,A7676,F,299
2002,16,A7777,F,278
2002,16,A7878,F,266
2002,16,A7979,F,250
2002,16,A8080,F,250
2002,16,A8181,F,243
2002,16,A8282,F,234
2002,16,A8383,F,220
2002,16,A8484,F,204
2002,16,A8585,F,185
2002,16,A8686,F,164
2002,16,A8787,F,143
2002,16,A8888,F,122
2002,16,A8989,F,102
2002,16,A9090,F,528
2002,17,A0000,M,14439
2002,17,A0101,M,14626
2002,17,A0202,M,14884
2002,17,A0303,M,14940
2002,17,A0404,M,14903
2002,17,A0505,M,14824
2002,17,A0606,M,14720
2002,17,A0707,M,14566
2002,17,A0808,M,14386
2002,17,A0909,M,14184
2002,17,A1010,M,13957
2002,17,A1111,M,13742
2002,17,A1212,M,13618
2002,17,A1313,M,13585
2002,17,A1414,M,13608
2002,17,A1515,M,13649
2002,17,A1616,M,13638
2002,17,A1717,M,13564
2002,17,A1818,M,13400
2002,17,A1919,M,13158
2002,17,A2020,M,12911
2002,17,A2121,M,12662
2002,17,A2222,M,12354
2002,17,A2323,M,11991
2002,17,A2424,M,11584
2002,17,A2525,M,11148
2002,17,A2626,M,10732
2002,17,A2727,M,10336
2002,17,A2828,M,10003
2002,17,A2929,M,9712
2002,17,A3030,M,9422
2002,17,A3131,M,9140
2002,17,A3232,M,8888
2002,17,A3333,M,8686
2002,17,A3434,M,8494
2002,17,A3535,M,8330
2002,17,A3636,M,8157
2002,17,A3737,M,7958
2002,17,A3838,M,7729
2002,17,A3939,M,7477
2002,17,A4040,M,7260
2002,17,A4141,M,7004
2002,17,A4242,M,6734
2002,17,A4343,M,6473
2002,17,A4444,M,6230
2002,17,A4545,M,6020
2002,17,A4646,M,5834
2002,17,A4747,M,5660
2002,17,A4848,M,5486
2002,17,A4949,M,5304
2002,17,A5050,M,5102
2002,17,A5151,M,4890
2002,17,A5252,M,4675
2002,17,A5353,M,4469
2002,17,A5454,M,4256
2002,17,A5555,M,4058
2002,17,A5656,M,3868
2002,17,A5757,M,3681
2002,17,A5858,M,3512
2002,17,A5959,M,3360
2002,17,A6060,M,3239
2002,17,A6161,M,3127
2002,17,A6262,M,3026
2002,17,A6363,M,2919
2002,17,A6464,M,2794
2002,17,A6565,M,2656
2002,17,A6666,M,2498
2002,17,A6767,M,2345
2002,17,A6868,M,2204
2002,17,A6969,M,2066
2002,17,A7070,M,1946
2002,17,A7171,M,1828
2002,17,A7272,M,1719
2002,17,A7373,M,1608
2002,17,A7474,M,1502
2002,17,A7575,M,1395
2002,17,A7676,M,1280
2002,17,A7777,M,1168
2002,17,A7878,M,1057
2002,17,A7979,M,956
2002,17,A8080,M,885
2002,17,A8181,M,800
2002,17,A8282,M,717
2002,17,A8383,M,638
2002,17,A8484,M,563
2002,17,A8585,M,491
2002,17,A8686,M,424
2002,17,A8787,M,361
2002,17,A8888,M,302
2002,17,A8989,M,248
2002,17,A9090,M,861
2002,17,A0000,F,13859
2002,17,A0101,F,14078
2002,17,A0202,F,14375
2002,17,A0303,F,14432
2002,17,A0404,F,14418
2002,17,A0505,F,14390
2002,17,A0606,F,14334
2002,17,A0707,F,14244
2002,17,A0808,F,14130
2002,17,A0909,F,13995
2002,17,A1010,F,13834
2002,17,A1111,F,13686
2002,17,A1212,F,13571
2002,17,A1313,F,13514
2002,17,A1414,F,13491
2002,17,A1515,F,13456
2002,17,A1616,F,13380
2002,17,A1717,F,13260
2002,17,A1818,F,13103
2002,17,A1919,F,12890
2002,17,A2020,F,12688
2002,17,A2121,F,12478
2002,17,A2222,F,12204
2002,17,A2323,F,11840
2002,17,A2424,F,11420
2002,17,A2525,F,10970
2002,17,A2626,F,10552
2002,17,A2727,F,10158
2002,17,A2828,F,9824
2002,17,A2929,F,9542
2002,17,A3030,F,9257
2002,17,A3131,F,8970
2002,17,A3232,F,8722
2002,17,A3333,F,8513
2002,17,A3434,F,8329
2002,17,A3535,F,8160
2002,17,A3636,F,7984
2002,17,A3737,F,7780
2002,17,A3838,F,7520
2002,17,A3939,F,7232
2002,17,A4040,F,6934
2002,17,A4141,F,6677
2002,17,A4242,F,6427
2002,17,A4343,F,6168
2002,17,A4444,F,5918
2002,17,A4545,F,5679
2002,17,A4646,F,5446
2002,17,A4747,F,5236
2002,17,A4848,F,5019
2002,17,A4949,F,4799
2002,17,A5050,F,4573
2002,17,A5151,F,4336
2002,17,A5252,F,4093
2002,17,A5353,F,3864
2002,17,A5454,F,3646
2002,17,A5555,F,3456
2002,17,A5656,F,3285
2002,17,A5757,F,3125
2002,17,A5858,F,2967
2002,17,A5959,F,2834
2002,17,A6060,F,2733
2002,17,A6161,F,2645
2002,17,A6262,F,2574
2002,17,A6363,F,2498
2002,17,A6464,F,2408
2002,17,A6565,F,2300
2002,17,A6666,F,2158
2002,17,A6767,F,2022
2002,17,A6868,F,1884
2002,17,A6969,F,1752
2002,17,A7070,F,1642
2002,17,A7171,F,1532
2002,17,A7272,F,1441
2002,17,A7373,F,1358
2002,17,A7474,F,1264
2002,17,A7575,F,1181
2002,17,A7676,F,1090
2002,17,A7777,F,1010
2002,17,A7878,F,932
2002,17,A7979,F,862
2002,17,A8080,F,816
2002,17,A8181,F,756
2002,17,A8282,F,696
2002,17,A8383,F,635
2002,17,A8484,F,572
2002,17,A8585,F,509
2002,17,A8686,F,443
2002,17,A8787,F,377
2002,17,A8888,F,309
2002,17,A8989,F,241
2002,17,A9090,F,994
2002,21,A0000,M,74701
2002,21,A0101,M,74171
2002,21,A0202,M,74259
2002,21,A0303,M,73836
2002,21,A0404,M,73393
2002,21,A0505,M,72810
2002,21,A0606,M,72236
2002,21,A0707,M,71838
2002,21,A0808,M,71742
2002,21,A0909,M,71883
2002,21,A1010,M,71981
2002,21,A1111,M,71994
2002,21,A1212,M,72182
2002,21,A1313,M,72578
2002,21,A1414,M,73003
2002,21,A1515,M,73313
2002,21,A1616,M,73216
2002,21,A1717,M,72432
2002,21,A1818,M,70840
2002,21,A1919,M,68579
2002,21,A2020,M,66117
2002,21,A2121,M,63619
2002,21,A2222,M,60845
2002,21,A2323,M,57800
2002,21,A2424,M,54614
2002,21,A2525,M,51344
2002,21,A2626,M,48254
2002,21,A2727,M,45623
2002,21,A2828,M,43646
2002,21,A2929,M,42205
2002,21,A3030,M,40980
2002,21,A3131,M,39780
2002,21,A3232,M,38658
2002,21,A3333,M,37544
2002,21,A3434,M,36446
2002,21,A3535,M,35408
2002,21,A3636,M,34463
2002,21,A3737,M,33492
2002,21,A3838,M,32482
2002,21,A3939,M,31468
2002,21,A4040,M,30481
2002,21,A4141,M,29516
2002,21,A4242,M,28540
2002,21,A4343,M,27594
2002,21,A4444,M,26686
2002,21,A4545,M,25836
2002,21,A4646,M,25036
2002,21,A4747,M,24281
2002,21,A4848,M,23537
2002,21,A4949,M,22765
2002,21,A5050,M,21955
2002,21,A5151,M,21118
2002,21,A5252,M,20278
2002,21,A5353,M,19460
2002,21,A5454,M,18670
2002,21,A5555,M,17939
2002,21,A5656,M,17248
2002,21,A5757,M,16600
2002,21,A5858,M,15985
2002,21,A5959,M,15427
2002,21,A6060,M,14929
2002,21,A6161,M,14460
2002,21,A6262,M,14008
2002,21,A6363,M,13531
2002,21,A6464,M,12977
2002,21,A6565,M,12344
2002,21,A6666,M,11666
2002,21,A6767,M,10976
2002,21,A6868,M,10319
2002,21,A6969,M,9689
2002,21,A7070,M,9076
2002,21,A7171,M,8484
2002,21,A7272,M,7904
2002,21,A7373,M,7340
2002,21,A7474,M,6788
2002,21,A7575,M,6266
2002,21,A7676,M,5787
2002,21,A7777,M,5361
2002,21,A7878,M,4990
2002,21,A7979,M,4674
2002,21,A8080,M,4435
2002,21,A8181,M,4162
2002,21,A8282,M,3860
2002,21,A8383,M,3521
2002,21,A8484,M,3150
2002,21,A8585,M,2752
2002,21,A8686,M,2339
2002,21,A8787,M,1920
2002,21,A8888,M,1504
2002,21,A8989,M,1103
2002,21,A9090,M,4546
2002,21,A0000,F,72035
2002,21,A0101,F,72188
2002,21,A0202,F,72760
2002,21,A0303,F,72652
2002,21,A0404,F,72528
2002,21,A0505,F,72320
2002,21,A0606,F,72078
2002,21,A0707,F,71976
2002,21,A0808,F,72042
2002,21,A0909,F,72240
2002,21,A1010,F,72278
2002,21,A1111,F,72208
2002,21,A1212,F,72224
2002,21,A1313,F,72396
2002,21,A1414,F,72586
2002,21,A1515,F,72688
2002,21,A1616,F,72412
2002,21,A1717,F,71510
2002,21,A1818,F,69853
2002,21,A1919,F,67576
2002,21,A2020,F,65140
2002,21,A2121,F,62680
2002,21,A2222,F,59988
2002,21,A2323,F,57039
2002,21,A2424,F,53980
2002,21,A2525,F,50872
2002,21,A2626,F,47954
2002,21,A2727,F,45499
2002,21,A2828,F,43670
2002,21,A2929,F,42372
2002,21,A3030,F,41264
2002,21,A3131,F,40179
2002,21,A3232,F,39282
2002,21,A3333,F,38548
2002,21,A3434,F,37928
2002,21,A3535,F,37418
2002,21,A3636,F,36889
2002,21,A3737,F,36159
2002,21,A3838,F,35109
2002,21,A3939,F,33848
2002,21,A4040,F,32557
2002,21,A4141,F,31401
2002,21,A4242,F,30204
2002,21,A4343,F,29057
2002,21,A4444,F,28018
2002,21,A4545,F,27134
2002,21,A4646,F,26361
2002,21,A4747,F,25632
2002,21,A4848,F,24855
2002,21,A4949,F,23974
2002,21,A5050,F,22954
2002,21,A5151,F,21847
2002,21,A5252,F,20722
2002,21,A5353,F,19668
2002,21,A5454,F,18708
2002,21,A5555,F,17872
2002,21,A5656,F,17162
2002,21,A5757,F,16480
2002,21,A5858,F,15818
2002,21,A5959,F,15255
2002,21,A6060,F,14774
2002,21,A6161,F,14346
2002,21,A6262,F,13950
2002,21,A6363,F,13522
2002,21,A6464,F,12981
2002,21,A6565,F,12310
2002,21,A6666,F,11530
2002,21,A6767,F,10748
2002,21,A6868,F,10028
2002,21,A6969,F,9364
2002,21,A7070,F,8801
2002,21,A7171,F,8298
2002,21,A7272,F,7835
2002,21,A7373,F,7382
2002,21,A7474,F,6928
2002,21,A7575,F,6472
2002,21,A7676,F,6030
2002,21,A7777,F,5622
2002,21,A7878,F,5258
2002,21,A7979,F,4962
2002,21,A8080,F,4790
2002,21,A8181,F,4532
2002,21,A8282,F,4252
2002,21,A8383,F,3940
2002,21,A8484,F,3597
2002,21,A8585,F,3226
2002,21,A8686,F,2830
2002,21,A8787,F,2416
2002,21,A8888,F,1988
2002,21,A8989,F,1550
2002,21,A9090,F,6669
2002,22,A0000,M,31662
2002,22,A0101,M,31589
2002,22,A0202,M,31713
2002,22,A0303,M,31672
2002,22,A0404,M,31458
2002,22,A0505,M,31190
2002,22,A0606,M,30974
2002,22,A0707,M,30917
2002,22,A0808,M,31097
2002,22,A0909,M,31457
2002,22,A1010,M,31840
2002,22,A1111,M,32214
2002,22,A1212,M,32672
2002,22,A1313,M,33202
2002,22,A1414,M,33735
2002,22,A1515,M,34188
2002,22,A1616,M,34388
2002,22,A1717,M,34258
2002,22,A1818,M,33711
2002,22,A1919,M,32817
2002,22,A2020,M,31780
2002,22,A2121,M,30716
2002,22,A2222,M,29541
2002,22,A2323,M,28286
2002,22,A2424,M,26993
2002,22,A2525,M,25716
2002,22,A2626,M,24502
2002,22,A2727,M,23417
2002,22,A2828,M,22506
2002,22,A2929,M,21783
2002,22,A3030,M,21104
2002,22,A3131,M,20468
2002,22,A3232,M,19971
2002,22,A3333,M,19620
2002,22,A3434,M,19380
2002,22,A3535,M,19186
2002,22,A3636,M,18978
2002,22,A3737,M,18632
2002,22,A3838,M,18097
2002,22,A3939,M,17438
2002,22,A4040,M,16770
2002,22,A4141,M,16162
2002,22,A4242,M,15522
2002,22,A4343,M,14916
2002,22,A4444,M,14366
2002,22,A4545,M,13897
2002,22,A4646,M,13493
2002,22,A4747,M,13104
2002,22,A4848,M,12702
2002,22,A4949,M,12324
2002,22,A5050,M,11956
2002,22,A5151,M,11594
2002,22,A5252,M,11244
2002,22,A5353,M,10896
2002,22,A5454,M,10515
2002,22,A5555,M,10096
2002,22,A5656,M,9656
2002,22,A5757,M,9218
2002,22,A5858,M,8810
2002,22,A5959,M,8460
2002,22,A6060,M,8176
2002,22,A6161,M,7938
2002,22,A6262,M,7710
2002,22,A6363,M,7444
2002,22,A6464,M,7132
2002,22,A6565,M,6761
2002,22,A6666,M,6356
2002,22,A6767,M,5948
2002,22,A6868,M,5569
2002,22,A6969,M,5240
2002,22,A7070,M,4972
2002,22,A7171,M,4758
2002,22,A7272,M,4566
2002,22,A7373,M,4376
2002,22,A7474,M,4166
2002,22,A7575,M,3938
2002,22,A7676,M,3670
2002,22,A7777,M,3389
2002,22,A7878,M,3102
2002,22,A7979,M,2825
2002,22,A8080,M,2569
2002,22,A8181,M,2291
2002,22,A8282,M,2035
2002,22,A8383,M,1802
2002,22,A8484,M,1588
2002,22,A8585,M,1390
2002,22,A8686,M,1199
2002,22,A8787,M,1009
2002,22,A8888,M,814
2002,22,A8989,M,607
2002,22,A9090,M,2474
2002,22,A0000,F,30416
2002,22,A0101,F,30424
2002,22,A0202,F,30522
2002,22,A0303,F,30620
2002,22,A0404,F,30641
2002,22,A0505,F,30649
2002,22,A0606,F,30698
2002,22,A0707,F,30862
2002,22,A0808,F,31206
2002,22,A0909,F,31665
2002,22,A1010,F,32095
2002,22,A1111,F,32456
2002,22,A1212,F,32835
2002,22,A1313,F,33240
2002,22,A1414,F,33610
2002,22,A1515,F,33900
2002,22,A1616,F,34016
2002,22,A1717,F,33850
2002,22,A1818,F,33348
2002,22,A1919,F,32564
2002,22,A2020,F,31669
2002,22,A2121,F,30736
2002,22,A2222,F,29662
2002,22,A2323,F,28444
2002,22,A2424,F,27165
2002,22,A2525,F,25865
2002,22,A2626,F,24670
2002,22,A2727,F,23643
2002,22,A2828,F,22862
2002,22,A2929,F,22254
2002,22,A3030,F,21688
2002,22,A3131,F,21140
2002,22,A3232,F,20743
2002,22,A3333,F,20544
2002,22,A3434,F,20475
2002,22,A3535,F,20487
2002,22,A3636,F,20462
2002,22,A3737,F,20226
2002,22,A3838,F,19716
2002,22,A3939,F,18990
2002,22,A4040,F,18264
2002,22,A4141,F,17586
2002,22,A4242,F,16865
2002,22,A4343,F,16178
2002,22,A4444,F,15569
2002,22,A4545,F,15088
2002,22,A4646,F,14691
2002,22,A4747,F,14332
2002,22,A4848,F,13940
2002,22,A4949,F,13544
2002,22,A5050,F,13120
2002,22,A5151,F,12670
2002,22,A5252,F,12235
2002,22,A5353,F,11807
2002,22,A5454,F,11344
2002,22,A5555,F,10839
2002,22,A5656,F,10316
2002,22,A5757,F,9780
2002,22,A5858,F,9276
2002,22,A5959,F,8866
2002,22,A6060,F,8576
2002,22,A6161,F,8358
2002,22,A6262,F,8180
2002,22,A6363,F,7972
2002,22,A6464,F,7709
2002,22,A6565,F,7370
2002,22,A6666,F,6966
2002,22,A6767,F,6554
2002,22,A6868,F,6176
2002,22,A6969,F,5836
2002,22,A7070,F,5548
2002,22,A7171,F,5301
2002,22,A7272,F,5073
2002,22,A7373,F,4848
2002,22,A7474,F,4606
2002,22,A7575,F,4338
2002,22,A7676,F,4041
2002,22,A7777,F,3727
2002,22,A7878,F,3402
2002,22,A7979,F,3096
2002,22,A8080,F,2865
2002,22,A8181,F,2584
2002,22,A8282,F,2320
2002,22,A8383,F,2075
2002,22,A8484,F,1847
2002,22,A8585,F,1634
2002,22,A8686,F,1431
2002,22,A8787,F,1236
2002,22,A8888,F,1043
2002,22,A8989,F,850
2002,22,A9090,F,3063
2002,23,A0000,M,78397
2002,23,A0101,M,80196
2002,23,A0202,M,82548
2002,23,A0303,M,83898
2002,23,A0404,M,84799
2002,23,A0505,M,85543
2002,23,A0606,M,86190
2002,23,A0707,M,86606
2002,23,A0808,M,86776
2002,23,A0909,M,86791
2002,23,A1010,M,86558
2002,23,A1111,M,86244
2002,23,A1212,M,85984
2002,23,A1313,M,85892
2002,23,A1414,M,85784
2002,23,A1515,M,85524
2002,23,A1616,M,84866
2002,23,A1717,M,83736
2002,23,A1818,M,82044
2002,23,A1919,M,79896
2002,23,A2020,M,77596
2002,23,A2121,M,75279
2002,23,A2222,M,72808
2002,23,A2323,M,70162
2002,23,A2424,M,67462
2002,23,A2525,M,64750
2002,23,A2626,M,62226
2002,23,A2727,M,60095
2002,23,A2828,M,58518
2002,23,A2929,M,57394
2002,23,A3030,M,56406
2002,23,A3131,M,55430
2002,23,A3232,M,54632
2002,23,A3333,M,53976
2002,23,A3434,M,53382
2002,23,A3535,M,52886
2002,23,A3636,M,52272
2002,23,A3737,M,51258
2002,23,A3838,M,49703
2002,23,A3939,M,47715
2002,23,A4040,M,46258
2002,23,A4141,M,43965
2002,23,A4242,M,41534
2002,23,A4343,M,39237
2002,23,A4444,M,37250
2002,23,A4545,M,35740
2002,23,A4646,M,34586
2002,23,A4747,M,33522
2002,23,A4848,M,32420
2002,23,A4949,M,31435
2002,23,A5050,M,30542
2002,23,A5151,M,29724
2002,23,A5252,M,28996
2002,23,A5353,M,28282
2002,23,A5454,M,27380
2002,23,A5555,M,26209
2002,23,A5656,M,24864
2002,23,A5757,M,23461
2002,23,A5858,M,22182
2002,23,A5959,M,21200
2002,23,A6060,M,20592
2002,23,A6161,M,20249
2002,23,A6262,M,20012
2002,23,A6363,M,19657
2002,23,A6464,M,19056
2002,23,A6565,M,18088
2002,23,A6666,M,16868
2002,23,A6767,M,15563
2002,23,A6868,M,14384
2002,23,A6969,M,13432
2002,23,A7070,M,12786
2002,23,A7171,M,12418
2002,23,A7272,M,12194
2002,23,A7373,M,11975
2002,23,A7474,M,11654
2002,23,A7575,M,11180
2002,23,A7676,M,10544
2002,23,A7777,M,9794
2002,23,A7878,M,8984
2002,23,A7979,M,8220
2002,23,A8080,M,7533
2002,23,A8181,M,6711
2002,23,A8282,M,5962
2002,23,A8383,M,5297
2002,23,A8484,M,4695
2002,23,A8585,M,4128
2002,23,A8686,M,3558
2002,23,A8787,M,2949
2002,23,A8888,M,2263
2002,23,A8989,M,1464
2002,23,A9090,M,7523
2002,23,A0000,F,75302
2002,23,A0101,F,77311
2002,23,A0202,F,79776
2002,23,A0303,F,81411
2002,23,A0404,F,82804
2002,23,A0505,F,84137
2002,23,A0606,F,85355
2002,23,A0707,F,86274
2002,23,A0808,F,86828
2002,23,A0909,F,87081
2002,23,A1010,F,87050
2002,23,A1111,F,86844
2002,23,A1212,F,86610
2002,23,A1313,F,86420
2002,23,A1414,F,86218
2002,23,A1515,F,85865
2002,23,A1616,F,85194
2002,23,A1717,F,84190
2002,23,A1818,F,82810
2002,23,A1919,F,81090
2002,23,A2020,F,79273
2002,23,A2121,F,77408
2002,23,A2222,F,75310
2002,23,A2323,F,72953
2002,23,A2424,F,70444
2002,23,A2525,F,67874
2002,23,A2626,F,65462
2002,23,A2727,F,63456
2002,23,A2828,F,62016
2002,23,A2929,F,61016
2002,23,A3030,F,60126
2002,23,A3131,F,59213
2002,23,A3232,F,58490
2002,23,A3333,F,57948
2002,23,A3434,F,57480
2002,23,A3535,F,57148
2002,23,A3636,F,56685
2002,23,A3737,F,55712
2002,23,A3838,F,54047
2002,23,A3939,F,51874
2002,23,A4040,F,50226
2002,23,A4141,F,47826
2002,23,A4242,F,45233
2002,23,A4343,F,42783
2002,23,A4444,F,40745
2002,23,A4545,F,39310
2002,23,A4646,F,38341
2002,23,A4747,F,37504
2002,23,A4848,F,36590
2002,23,A4949,F,35658
2002,23,A5050,F,34659
2002,23,A5151,F,33588
2002,23,A5252,F,32592
2002,23,A5353,F,31644
2002,23,A5454,F,30538
2002,23,A5555,F,29220
2002,23,A5656,F,27786
2002,23,A5757,F,26284
2002,23,A5858,F,24912
2002,23,A5959,F,23890
2002,23,A6060,F,23320
2002,23,A6161,F,23066
2002,23,A6262,F,22938
2002,23,A6363,F,22670
2002,23,A6464,F,22089
2002,23,A6565,F,21080
2002,23,A6666,F,19760
2002,23,A6767,F,18350
2002,23,A6868,F,17074
2002,23,A6969,F,16028
2002,23,A7070,F,15310
2002,23,A7171,F,14866
2002,23,A7272,F,14554
2002,23,A7373,F,14236
2002,23,A7474,F,13788
2002,23,A7575,F,13156
2002,23,A7676,F,12355
2002,23,A7777,F,11414
2002,23,A7878,F,10422
2002,23,A7979,F,9464
2002,23,A8080,F,8756
2002,23,A8181,F,7820
2002,23,A8282,F,6964
2002,23,A8383,F,6200
2002,23,A8484,F,5511
2002,23,A8585,F,4871
2002,23,A8686,F,4248
2002,23,A8787,F,3609
2002,23,A8888,F,2921
2002,23,A8989,F,2152
2002,23,A9090,F,9699
2002,24,A0000,M,28647
2002,24,A0101,M,29030
2002,24,A0202,M,29604
2002,24,A0303,M,29888
2002,24,A0404,M,29950
2002,24,A0505,M,29951
2002,24,A0606,M,29948
2002,24,A0707,M,29946
2002,24,A0808,M,29963
2002,24,A0909,M,30022
2002,24,A1010,M,30028
2002,24,A1111,M,30014
2002,24,A1212,M,30098
2002,24,A1313,M,30308
2002,24,A1414,M,30602
2002,24,A1515,M,30907
2002,24,A1616,M,31078
2002,24,A1717,M,30999
2002,24,A1818,M,30638
2002,24,A1919,M,30023
2002,24,A2020,M,29333
2002,24,A2121,M,28618
2002,24,A2222,M,27795
2002,24,A2323,M,26858
2002,24,A2424,M,25842
2002,24,A2525,M,24782
2002,24,A2626,M,23790
2002,24,A2727,M,22965
2002,24,A2828,M,22388
2002,24,A2929,M,21996
2002,24,A3030,M,21646
2002,24,A3131,M,21294
2002,24,A3232,M,21010
2002,24,A3333,M,20798
2002,24,A3434,M,20626
2002,24,A3535,M,20485
2002,24,A3636,M,20281
2002,24,A3737,M,19935
2002,24,A3838,M,19362
2002,24,A3939,M,18612
2002,24,A4040,M,18068
2002,24,A4141,M,17176
2002,24,A4242,M,16240
2002,24,A4343,M,15353
2002,24,A4444,M,14532
2002,24,A4545,M,13824
2002,24,A4646,M,13202
2002,24,A4747,M,12583
2002,24,A4848,M,11978
2002,24,A4949,M,11498
2002,24,A5050,M,11182
2002,24,A5151,M,10977
2002,24,A5252,M,10846
2002,24,A5353,M,10684
2002,24,A5454,M,10412
2002,24,A5555,M,9960
2002,24,A5656,M,9396
2002,24,A5757,M,8791
2002,24,A5858,M,8244
2002,24,A5959,M,7807
2002,24,A6060,M,7526
2002,24,A6161,M,7358
2002,24,A6262,M,7232
2002,24,A6363,M,7070
2002,24,A6464,M,6812
2002,24,A6565,M,6430
2002,24,A6666,M,5954
2002,24,A6767,M,5456
2002,24,A6868,M,5008
2002,24,A6969,M,4666
2002,24,A7070,M,4459
2002,24,A7171,M,4382
2002,24,A7272,M,4364
2002,24,A7373,M,4348
2002,24,A7474,M,4296
2002,24,A7575,M,4179
2002,24,A7676,M,3988
2002,24,A7777,M,3754
2002,24,A7878,M,3504
2002,24,A7979,M,3274
2002,24,A8080,M,3084
2002,24,A8181,M,2817
2002,24,A8282,M,2566
2002,24,A8383,M,2330
2002,24,A8484,M,2102
2002,24,A8585,M,1869
2002,24,A8686,M,1616
2002,24,A8787,M,1328
2002,24,A8888,M,990
2002,24,A8989,M,587
2002,24,A9090,M,2940
2002,24,A0000,F,27499
2002,24,A0101,F,28002
2002,24,A0202,F,28614
2002,24,A0303,F,28975
2002,24,A0404,F,29188
2002,24,A0505,F,29355
2002,24,A0606,F,29506
2002,24,A0707,F,29664
2002,24,A0808,F,29826
2002,24,A0909,F,29978
2002,24,A1010,F,30078
2002,24,A1111,F,30154
2002,24,A1212,F,30290
2002,24,A1313,F,30506
2002,24,A1414,F,30752
2002,24,A1515,F,30997
2002,24,A1616,F,31118
2002,24,A1717,F,31046
2002,24,A1818,F,30712
2002,24,A1919,F,30176
2002,24,A2020,F,29571
2002,24,A2121,F,28968
2002,24,A2222,F,28232
2002,24,A2323,F,27385
2002,24,A2424,F,26472
2002,24,A2525,F,25492
2002,24,A2626,F,24562
2002,24,A2727,F,23827
2002,24,A2828,F,23333
2002,24,A2929,F,23024
2002,24,A3030,F,22746
2002,24,A3131,F,22432
2002,24,A3232,F,22225
2002,24,A3333,F,22104
2002,24,A3434,F,22030
2002,24,A3535,F,22016
2002,24,A3636,F,21942
2002,24,A3737,F,21643
2002,24,A3838,F,21033
2002,24,A3939,F,20198
2002,24,A4040,F,19630
2002,24,A4141,F,18656
2002,24,A4242,F,17602
2002,24,A4343,F,16600
2002,24,A4444,F,15720
2002,24,A4545,F,15036
2002,24,A4646,F,14509
2002,24,A4747,F,14008
2002,24,A4848,F,13506
2002,24,A4949,F,13098
2002,24,A5050,F,12790
2002,24,A5151,F,12542
2002,24,A5252,F,12353
2002,24,A5353,F,12148
2002,24,A5454,F,11803
2002,24,A5555,F,11290
2002,24,A5656,F,10650
2002,24,A5757,F,9965
2002,24,A5858,F,9366
2002,24,A5959,F,8902
2002,24,A6060,F,8640
2002,24,A6161,F,8508
2002,24,A6262,F,8437
2002,24,A6363,F,8312
2002,24,A6464,F,8077
2002,24,A6565,F,7692
2002,24,A6666,F,7194
2002,24,A6767,F,6668
2002,24,A6868,F,6194
2002,24,A6969,F,5818
2002,24,A7070,F,5574
2002,24,A7171,F,5447
2002,24,A7272,F,5372
2002,24,A7373,F,5293
2002,24,A7474,F,5168
2002,24,A7575,F,4969
2002,24,A7676,F,4702
2002,24,A7777,F,4387
2002,24,A7878,F,4054
2002,24,A7979,F,3730
2002,24,A8080,F,3537
2002,24,A8181,F,3224
2002,24,A8282,F,2928
2002,24,A8383,F,2650
2002,24,A8484,F,2383
2002,24,A8585,F,2117
2002,24,A8686,F,1842
2002,24,A8787,F,1544
2002,24,A8888,F,1214
2002,24,A8989,F,839
2002,24,A9090,F,3597
2002,25,A0000,M,35649
2002,25,A0101,M,35443
2002,25,A0202,M,35418
2002,25,A0303,M,35525
2002,25,A0404,M,35560
2002,25,A0505,M,35555
2002,25,A0606,M,35597
2002,25,A0707,M,35708
2002,25,A0808,M,35908
2002,25,A0909,M,36204
